,model,prompt,size(B),language,prediction,prompt_formality,id,formality,annotator,annotation_id,created_at,updated_at,lead_time
1181,XGLM,الله يديم عزك ويطول عمرك ابو حسين والقائد ابو حسين تاج راس كل الاردنين وفيه,7.5,ar, اخ وابن اخ و ابن عمه واخ واخ ابن اخ. ماشفت الا كل خير. انت الظاهر على كل الاحوال. تحية لك وابوك محمد وكل الشعب الاردني....,Informal,40018,Incohesive,1,648,2022-12-06T19:25:14.306143Z,2022-12-06T19:25:14.306143Z,6.323
1182,XGLM,وللأسف لية ما تتنقبي ؟ أية ألي مانعك ؟ هي الحكومة حتقولك حاجة ؟ وللا,7.5,ar, عايزه تحافظ على مصالحها ؟ وهل ما قاله مندوبيها عن ضرورة الترقيه لدرجة الوزير قاله ما سمعته منهم من الناس! لو كان ما قاله صحيح فعلا,Informal,40017,Informal,1,647,2022-12-06T19:25:07.811151Z,2022-12-06T19:25:07.811151Z,12.826
1183,XGLM,شي طيب اقامة اماكن ترفيهية للشعب لكن شكلها خارج المدينة مما يصعب علينا زيارتها الا,7.5,ar, اذا كان فيها شيء مهم وجديد. ما اريد اتحدث عن المدن الجديدة مثل شاتيلا و الهرمل و الخازرات و المناطق الصناعية و الاسواق و لكننا نحن الفلسطينيين لانعرف كيف نقيم.,Informal,40016,Informal,1,646,2022-12-06T19:24:54.807842Z,2022-12-06T19:24:54.807842Z,12.409
1184,XGLM,الظاهر انك متفائل كثير بفريقك اللي من اول الموسم ما فرح يازلمه خذ من نصيحه,7.5,ar, اللي قيل ليك ولا يهمك كل عام وانت بالف خير.. وشكرا على الموضوع الممتاز.. ومبروك عليك اول مقلب في برنامج,Informal,40015,Informal,1,645,2022-12-06T19:24:42.218464Z,2022-12-06T19:24:42.218464Z,4.902
1185,XGLM,لجنة الأصيفر لا تملك الشجاعه لأيقاف ابو كوع جعل كوعه الكسر . . هع ،,7.5,ar,لجنة الأصيفر لا تملك الشجاعه لأيقاف ابو كوع جعل كوعه الكسر.. هع ، ، ، اكل وشرب ومشي.. واصل الهروب.. والله اني احس اني مسكتني الصدمة.. واتسائل مع نفسي كيف استطاع ابو كوع انو يركب شاحنه ومشي طول الليل ومايتخاف انو يسمع اذا صادفه احد يطارده.. وصار يستمتع من جديد بالصراخ والكلام العنيف.. ومرت الايام.. ومع الزيادة في كمية المخدرات المفترضة.. زادت الحكايه صراخه وتعنيفه اكثر ، ومع كثر الكلام عن ابو كوع كان كل من يدخل على بيته ينتبه للصراخ لانه كان يرتفع حتى بعد,Informal,40014,Informal,1,644,2022-12-06T19:24:37.141977Z,2022-12-06T19:24:37.141977Z,5.745
1186,XGLM,فلقد كانت تعرف منذ زمن طويل ان تركيا سيكون لها دور في المنطقة وعرفت بحسها,7.5,ar, الوطني انها ستمضي الى الأمام مهما كلف الامر ، ولعل ذلك أدى الى إنشاء مفاعلات نووية في تركيا لتوفير الطاقة للمنطقة ولأوروبا والعالم، وسوف تظل لفترة طويلة تمثل مفتاحاً لآفاق جديدة وآفاق لم تعد معروفة من قبل.,Informal,40013,Formal,1,643,2022-12-06T19:24:31.227135Z,2022-12-06T19:24:31.227135Z,19.006
1187,XGLM,عبير صبري كانت محجبه ايش التغيرات هذي ياعبور الماده والدنيا غيرتك وانحرفتي الله يهديك بس,7.5,ar, اذا كان من الحب كان بغيرك اكتب لك عشان تقولي شو صار بينك وبين ارمان والله كل التقديرات لعزيزتك عبير ولما تكونين في ذمتك انا جاهز انشاءالله واعشقك غلاه,Informal,40012,Informal,1,642,2022-12-06T19:24:12.033816Z,2022-12-06T19:24:12.033816Z,6.458
1188,XGLM,إذا كان الهدف السلامة الأمنية شوفو الشوارع المحفرة والمطبات المفاجأة والوحات المتكسرة والقديمه إذا كان,7.5,ar, الهدف تحسين الصورة العامة شوفو الشوارع المحفورة والمطبات المفاجأة والوحات المتكسرة والقديمة وكثر المنحدرات والمنحنيات شوفو الناس تتجنبها وتقذف التذاكر في الزبالة وهكذا ستجد كل شيء قد أصبح حديث وحداثة إلا من رحم الله فيجب توظيف الطرق القديمة ووضع قوانين وقرارات لابد من تطبيقها لإيقاف هذا الغول,Informal,40011,Informal,1,641,2022-12-06T19:10:17.620786Z,2022-12-06T19:10:17.620786Z,11.752
1189,XGLM,انا سعيد بشاط المعارضة في مصر ذي اي مواطن مصري ونفسي اسعادهم انا وكل الاسر,7.5,ar, اللي معاهم واعذروا على الاطالة..انا في انتظار الاحداث...شكرا من اعماق القلب للكادر السياسي والفني والممثلين والاخراج.,Informal,40010,Informal,1,640,2022-12-06T19:10:05.403930Z,2022-12-06T19:10:05.403930Z,3.272
1190,XGLM,انا احمد ياحماده اريد بشوق كبير ان هذا الرساله توصلك انا بحبك جداا وانا يا,7.5,ar, جدعان اسفه لان كل الشكر للادارة علي هاذا الموضوع الجميل واحب اكرر لك شكرى الجزيل للكاتب ولك كل الحب وتقديرى,Informal,40009,Informal,1,639,2022-12-06T19:10:01.659403Z,2022-12-06T19:10:01.659403Z,3.45
1191,XGLM,* حتى الامن يغازلون . . . حرام . . . حاميها حراميها ، طيب,7.5,ar,* حتى الامن يغازلون... حرام... حاميها حراميها ، طيب يا سيدى الأمن و الجماعة فى حماية الحكومة والمحافظين ، والامن الاخوانى و الاخوان و اللى جابوه من جماعة الاخوان ، والجماعة فى حماية الاخوان ، فكيف يتخيل أي مواطن أى دولة هذا العدل و يصدقه ؟، كلنا اخوان و الاخوان جميعا اخوان ، ولكن هناك فرق ، يعنى ايه اخوان ؟ الاخوان ديل فى دولة واحدة ، فمثلا كلنا اخوان فى مصر لكن كل اخواني السودان خارج مصر ، فمعلش يا سيدى يبقى فى مشكلة,Informal,40008,Informal,1,638,2022-12-06T19:09:57.731789Z,2022-12-06T19:09:57.731789Z,3.415
1192,XGLM,4 - الموظفه ترفض الخاطب الأقل دخلاً منها ! ! وان كل خاطب بنفس الصفات,7.5,ar,4 - الموظفه ترفض الخاطب الأقل دخلاً منها!! وان كل خاطب بنفس الصفات!!! لكن!! لو تزوجت ورفضت من زوجها من كان أصغر منها بعشر سنين ثم طلبت الزوجة طلقها من زوجها!!,Informal,40007,Informal,1,637,2022-12-06T19:09:53.808830Z,2022-12-06T19:09:53.808830Z,7.468
1193,XGLM,عادي عادي المهم انو فاز وهاد دليل خبرته الكبيرة اللي نادرا ما حدا يعملها انو,7.5,ar, ربح ياهو ماشاء الله عليه. لاكن انا اشكر اللي بيكي انت كمان انو حسيتك بطعم النظافة.,Informal,40006,Informal,1,636,2022-12-06T19:09:45.876709Z,2022-12-06T19:09:45.876709Z,4.074
1194,XGLM,المشكله ليس في انه يتيم ها انا ذا متزوج ولدي ام تسكن معاي ولكن فاقدة,7.5,ar, الحياه الى الان واما زوجتي فهي تعمل مدرسة لغة انجليزية ايضا وهي تعمل خارج المدينة ولديها اطفال فهي لا تملك حياه ولا تملك ايضا وظيفه او مال ولكن ايضا ليست فقيرة فهي تعمل كثيرا ولكنها لا تملك حياه مستقلة ولا حتى سكن فالبيت الذي نسكن فيه يطل علينا وعلى الطرق الحيوية وايضا لانه بيت قديم وقديم جدا فالانارة لاتصل اليه كهرباء الكهرباء التي تصل اليه هي كهرباء منزل اخر نسكن اليه النور نحصل عليه من بيت اخر لكن لا نستطيع ان نستعمل هذه الكهرباء في المنزل لانه لا يوجد في البيت سلك منخفض وحسب علمي,Informal,40005,Incohesive,1,635,2022-12-06T19:09:41.309967Z,2022-12-06T19:09:41.309967Z,10.292
1195,XGLM,الصعيد طبعا بنعرفهم في النكت بس لاكن الجهل والمرض والفقر والغربة المفروضة ع ليهم علشان,7.5,ar, الناس تفهم و تتعب نفسك في البحث عنها. وانا جاهز للتعاون في ايجاد اسماء لهم علشان يعرفوا اني جاهز لاصلاح او ابحث عنهم.,Informal,40004,Informal,1,634,2022-12-06T19:09:30.526736Z,2022-12-06T19:09:30.526736Z,5.748
1196,XGLM,لو سمحتم يا جماعة بلاش تعليقات لحد ما الراجل ينزل الاول بالسلامة وبعد كده حاسبوه,7.5,ar," بجد ما حدش قدر يقول حاجة من فضلكم,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",Informal,40003,Informal,1,633,2022-12-06T19:09:24.280076Z,2022-12-06T19:09:24.280076Z,94.714
1197,XGLM,معناها أن عيالنا يذبحون بعضهم بتساهل بعدين يندم و يبكي و يشحد الديه ، والوافدين,7.5,ar, يكذبون علينا ثم يمكر بنا، أما نحن نحنا فكيف نقبل أن يرعى لينا و يدافع عنا ؟ لا نملك و لا نسمع ، يبقا أحسن إذا بقي أطفالنا يفعلون الأفعال الخبيثة مع الأولاد ، حتى نعيش العيش الرغد في بلدنا ، أو نموت من الضياع الشديد.,Informal,40002,Incohesive,1,632,2022-12-06T19:07:49.013534Z,2022-12-06T19:07:49.013534Z,23.838
1198,XGLM,جزاك الله خير . . . اولا قبل تكتب اي تعليق تأكد ( من قال,7.5,ar,جزاك الله خير... اولا قبل تكتب اي تعليق تأكد ( من قال لك هذا الكلام ؟ لانه من صفات الكذب نقل الاخبار بشكل متسرع و بدون علم... لو سمحت من قال لك كذا ارجو التأكد منه وتاكيد انك تعرف قصة هذا الرجل... انا اكتب من واقع تجربة فما استطعت ان اكتب هذا الكلام بدون معرفة التفاصيل... فكيف اكتب بدون معلومات... ؟!,Informal,40001,Informal,1,631,2022-12-06T19:07:24.693577Z,2022-12-06T19:07:24.693577Z,2.324
1199,XGLM,مع انى اهلاوى جدا لكنى بحب ايمن يونس جدا لكن المشكلة انه منز ازمة الزمالك,7.5,ar, ومش قوى عليه يعنى وانا انتظر الفرصة المناسبة ليكسب فيها كتير من المباريات واتخلص من الفريق بس ده غير وجع القلب انا بحب جدا الزمالك لكن ارجوكى اتخلصى من هذا النادي واترك اى حاجة في حياتى متعلقة به واتخلصى منها حتى تتفرجي على النادي الذي احبه,Informal,40000,Informal,1,630,2022-12-06T19:07:21.859040Z,2022-12-06T19:07:21.859040Z,11.201
